position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
6,Celta Vigo,30,13.421052631578947,7.105263157894736,9.473684210526315,0.051,0.059,-0.008,52.63157894736842,2015
7,Sevilla,30,11.052631578947368,7.894736842105263,11.052631578947368,0.051,0.05,0.000999999999999994,45.614035087719294,2015
8,Málaga,30,9.473684210526315,9.473684210526315,11.052631578947368,0.038,0.035,0.0029999999999999957,42.10526315789473,2015
9,Real Sociedad,30,10.263157894736842,7.105263157894736,12.631578947368421,0.045,0.048,-0.0030000000000000027,42.10526315789473,2015
10,Real Betis,30,8.68421052631579,9.473684210526315,11.842105263157896,0.034,0.052,-0.017999999999999995,39.473684210526315,2015
11,Las Palmas,30,9.473684210526315,6.315789473684211,14.210526315789473,0.045,0.053,-0.008,38.59649122807017,2015
12,Valencia,30,8.68421052631579,8.68421052631579,12.631578947368421,0.046,0.048,-0.0020000000000000018,38.59649122807017,2015
13,Espanyol,30,9.473684210526315,5.526315789473684,15.0,0.04,0.074,-0.033999999999999996,37.719298245614034,2015
14,Eibar,30,8.68421052631579,7.894736842105263,13.421052631578947,0.049,0.061,-0.011999999999999997,37.719298245614034,2015
15,Deportivo La Coruña,30,6.315789473684211,14.210526315789473,9.473684210526315,0.045,0.061,-0.016,36.84210526315789,2015
16,Granada,30,7.894736842105263,7.105263157894736,15.0,0.046,0.069,-0.023000000000000007,34.21052631578947,2015
17,Sporting Gijón,30,7.894736842105263,7.105263157894736,15.0,0.04,0.062,-0.022,34.21052631578947,2015
18,Rayo Vallecano,30,7.105263157894736,8.68421052631579,14.210526315789473,0.052,0.073,-0.020999999999999998,33.33333333333333,2015
19,Getafe,30,7.105263157894736,7.105263157894736,15.789473684210526,0.037,0.067,-0.030000000000000006,31.57894736842105,2015
20,Levante,30,6.315789473684211,6.315789473684211,17.36842105263158,0.037,0.07,-0.03300000000000001,28.07017543859649,2015
1,Real Madrid,30,22.894736842105264,4.7368421052631575,2.3684210526315788,0.106,0.041,0.065,81.57894736842105,2016
2,Barcelona,30,22.105263157894736,4.7368421052631575,3.1578947368421053,0.116,0.037,0.07900000000000001,78.94736842105263,2016
3,Atlético Madrid,30,18.157894736842106,7.105263157894736,4.7368421052631575,0.07,0.027,0.04300000000000001,68.42105263157895,2016
4,Sevilla,30,16.578947368421055,7.105263157894736,6.315789473684211,0.069,0.049,0.020000000000000004,63.1578947368421,2016
5,Villarreal,30,15.0,7.894736842105263,7.105263157894736,0.056,0.033,0.023,58.77192982456141,2016
6,Real Sociedad,30,15.0,5.526315789473684,9.473684210526315,0.059,0.053,0.005999999999999998,56.14035087719298,2016
7,Athletic Bilbao,30,15.0,4.7368421052631575,10.263157894736842,0.053,0.043,0.010000000000000002,55.26315789473685,2016
8,Espanyol,30,11.842105263157896,8.68421052631579,9.473684210526315,0.049,0.05,-0.0010000000000000009,49.122807017543856,2016
9,Alavés,30,11.052631578947368,10.263157894736842,8.68421052631579,0.041,0.043,-0.001999999999999995,48.24561403508772,2016
10,Eibar,30,11.842105263157896,7.105263157894736,11.052631578947368,0.056,0.051,0.0050000000000000044,47.368421052631575,2016
11,Málaga,30,9.473684210526315,7.894736842105263,12.631578947368421,0.049,0.055,-0.005999999999999998,40.35087719298245,2016
12,Valencia,30,10.263157894736842,5.526315789473684,14.210526315789473,0.056,0.065,-0.009000000000000001,40.35087719298245,2016
13,Celta Vigo,30,10.263157894736842,4.7368421052631575,15.0,0.053,0.069,-0.016000000000000007,39.473684210526315,2016
14,Las Palmas,30,7.894736842105263,7.105263157894736,15.0,0.053,0.074,-0.020999999999999998,34.21052631578947,2016
15,Real Betis,30,7.894736842105263,7.105263157894736,15.0,0.041,0.064,-0.023,34.21052631578947,2016
16,Deportivo La Coruña,30,6.315789473684211,9.473684210526315,14.210526315789473,0.043,0.061,-0.018000000000000002,31.57894736842105,2016
17,Leganés,30,6.315789473684211,8.68421052631579,15.0,0.036,0.055,-0.019000000000000003,30.701754385964914,2016
18,Sporting Gijón,30,5.526315789473684,7.894736842105263,16.578947368421055,0.042,0.072,-0.029999999999999992,27.192982456140353,2016
19,Osasuna,30,3.1578947368421053,7.894736842105263,18.94736842105263,0.04,0.094,-0.054,19.298245614035086,2016
20,Granada,30,3.1578947368421053,6.315789473684211,20.526315789473685,0.03,0.082,-0.052000000000000005,17.543859649122805,2016
1,Barcelona,30,22.105263157894736,7.105263157894736,0.7894736842105263,0.099,0.029,0.07,81.57894736842105,2017
2,Atlético Madrid,30,18.157894736842106,7.894736842105263,3.9473684210526314,0.058,0.022,0.036000000000000004,69.2982456140351,2017
3,Real Madrid,30,17.36842105263158,7.894736842105263,4.7368421052631575,0.094,0.044,0.05,66.66666666666666,2017
4,Valencia,30,17.36842105263158,5.526315789473684,7.105263157894736,0.065,0.038,0.027000000000000003,64.03508771929825,2017
5,Villarreal,30,14.210526315789473,5.526315789473684,10.263157894736842,0.057,0.05,0.006999999999999999,53.50877192982456,2017
6,Real Betis,30,14.210526315789473,4.7368421052631575,11.052631578947368,0.06,0.061,-0.0010000000000000009,52.63157894736842,2017
7,Sevilla,30,13.421052631578947,5.526315789473684,11.052631578947368,0.049,0.058,-0.009000000000000001,50.877192982456144,2017
8,Getafe,30,11.842105263157896,7.894736842105263,10.263157894736842,0.042,0.033,0.009000000000000001,48.24561403508772,2017
9,Eibar,30,11.052631578947368,7.105263157894736,11.842105263157896,0.044,0.05,-0.006000000000000005,44.73684210526316,2017
10,Girona,30,11.052631578947368,7.105263157894736,11.842105263157896,0.05,0.059,-0.008999999999999994,44.73684210526316,2017
11,Espanyol,30,9.473684210526315,10.263157894736842,10.263157894736842,0.036,0.042,-0.006000000000000005,42.98245614035088,2017
12,Real Sociedad,30,11.052631578947368,5.526315789473684,13.421052631578947,0.066,0.059,0.007000000000000006,42.98245614035088,2017
13,Celta Vigo,30,10.263157894736842,7.894736842105263,11.842105263157896,0.059,0.06,-0.0010000000000000009,42.98245614035088,2017
14,Alavés,30,11.842105263157896,1.5789473684210527,16.578947368421055,0.04,0.05,-0.010000000000000002,41.228070175438596,2017
15,Levante,30,8.68421052631579,10.263157894736842,11.052631578947368,0.044,0.058,-0.014000000000000005,40.35087719298245,2017
16,Athletic Bilbao,30,7.894736842105263,10.263157894736842,11.842105263157896,0.041,0.049,-0.008,37.719298245614034,2017
17,Leganés,30,9.473684210526315,5.526315789473684,15.0,0.034,0.051,-0.016999999999999994,37.719298245614034,2017
18,Deportivo La Coruña,30,4.7368421052631575,8.68421052631579,16.578947368421055,0.038,0.076,-0.038,25.438596491228072,2017
19,Las Palmas,30,3.9473684210526314,5.526315789473684,20.526315789473685,0.024,0.074,-0.049999999999999996,19.298245614035086,2017
20,Málaga,30,3.9473684210526314,3.9473684210526314,22.105263157894736,0.024,0.061,-0.037,17.543859649122805,2017
1,Barcelona,30,20.526315789473685,7.105263157894736,2.3684210526315788,0.09,0.036,0.054,76.31578947368422,2018
2,Atlético Madrid,30,17.36842105263158,7.894736842105263,4.7368421052631575,0.055,0.029,0.026,66.66666666666666,2018
3,Real Madrid,30,16.578947368421055,3.9473684210526314,9.473684210526315,0.063,0.046,0.017,59.64912280701754,2018
4,Valencia,30,11.842105263157896,12.631578947368421,5.526315789473684,0.051,0.035,0.015999999999999993,53.50877192982456,2018
5,Getafe,30,11.842105263157896,11.052631578947368,7.105263157894736,0.048,0.035,0.012999999999999998,51.75438596491229,2018
6,Sevilla,30,13.421052631578947,6.315789473684211,10.263157894736842,0.062,0.047,0.015,51.75438596491229,2018
7,Espanyol,30,11.052631578947368,8.68421052631579,10.263157894736842,0.048,0.05,-0.0020000000000000018,46.49122807017544,2018
8,Athletic Bilbao,30,10.263157894736842,11.052631578947368,8.68421052631579,0.041,0.045,-0.003999999999999997,46.49122807017544,2018
9,Real Sociedad,30,10.263157894736842,8.68421052631579,11.052631578947368,0.045,0.046,-0.0010000000000000009,43.859649122807014,2018
10,Real Betis,30,11.052631578947368,6.315789473684211,12.631578947368421,0.044,0.052,-0.008,43.859649122807014,2018
11,Alavés,30,10.263157894736842,8.68421052631579,11.052631578947368,0.039,0.05,-0.011000000000000003,43.859649122807014,2018
12,Eibar,30,8.68421052631579,11.052631578947368,10.263157894736842,0.046,0.05,-0.0040000000000000036,41.228070175438596,2018
13,Leganés,30,8.68421052631579,9.473684210526315,11.842105263157896,0.037,0.043,-0.005999999999999998,39.473684210526315,2018
14,Villarreal,30,7.894736842105263,11.052631578947368,11.052631578947368,0.049,0.052,-0.0029999999999999957,38.59649122807017,2018
15,Levante,30,8.68421052631579,8.68421052631579,12.631578947368421,0.059,0.066,-0.007000000000000006,38.59649122807017,2018
16,Valladolid,30,7.894736842105263,8.68421052631579,13.421052631578947,0.032,0.051,-0.018999999999999996,35.96491228070175,2018
17,Celta Vigo,30,7.894736842105263,8.68421052631579,13.421052631578947,0.053,0.062,-0.009000000000000001,35.96491228070175,2018
18,Girona,30,7.105263157894736,7.894736842105263,15.0,0.037,0.053,-0.016,32.45614035087719,2018
19,Huesca,30,5.526315789473684,9.473684210526315,15.0,0.043,0.065,-0.022000000000000006,28.947368421052634,2018
20,Rayo Vallecano,30,6.315789473684211,6.315789473684211,17.36842105263158,0.041,0.07,-0.029000000000000005,28.07017543859649,2018
1,Real Madrid,30,20.526315789473685,7.105263157894736,2.3684210526315788,0.07,0.025,0.045000000000000005,76.31578947368422,2019
2,Barcelona,30,19.736842105263158,5.526315789473684,4.7368421052631575,0.086,0.038,0.047999999999999994,71.9298245614035,2019
3,Atlético Madrid,30,14.210526315789473,12.631578947368421,3.1578947368421053,0.051,0.027,0.023999999999999997,61.40350877192983,2019
4,Sevilla,30,15.0,10.263157894736842,4.7368421052631575,0.054,0.034,0.019999999999999997,61.40350877192983,2019
5,Villarreal,30,14.210526315789473,4.7368421052631575,11.052631578947368,0.063,0.049,0.013999999999999999,52.63157894736842,2019
6,Real Sociedad,30,12.631578947368421,6.315789473684211,11.052631578947368,0.056,0.048,0.008,49.122807017543856,2019
7,Granada,30,12.631578947368421,6.315789473684211,11.052631578947368,0.052,0.045,0.006999999999999999,49.122807017543856,2019
8,Getafe,30,11.052631578947368,9.473684210526315,9.473684210526315,0.043,0.037,0.005999999999999998,47.368421052631575,2019
9,Valencia,30,11.052631578947368,8.68421052631579,10.263157894736842,0.046,0.053,-0.006999999999999999,46.49122807017544,2019
10,Osasuna,30,10.263157894736842,10.263157894736842,9.473684210526315,0.046,0.054,-0.008,45.614035087719294,2019
11,Athletic Bilbao,30,10.263157894736842,9.473684210526315,10.263157894736842,0.041,0.038,0.0030000000000000027,44.73684210526316,2019
12,Levante,30,11.052631578947368,5.526315789473684,13.421052631578947,0.047,0.053,-0.005999999999999998,42.98245614035088,2019
13,Valladolid,30,7.105263157894736,11.842105263157896,11.052631578947368,0.032,0.043,-0.010999999999999996,36.84210526315789,2019
14,Eibar,30,8.68421052631579,7.105263157894736,14.210526315789473,0.039,0.056,-0.017,36.84210526315789,2019
15,Real Betis,30,7.894736842105263,8.68421052631579,13.421052631578947,0.048,0.06,-0.011999999999999997,35.96491228070175,2019
16,Alavés,30,7.894736842105263,7.105263157894736,15.0,0.034,0.059,-0.024999999999999994,34.21052631578947,2019
17,Celta Vigo,30,5.526315789473684,12.631578947368421,11.842105263157896,0.037,0.049,-0.012000000000000004,32.45614035087719,2019
18,Leganés,30,6.315789473684211,9.473684210526315,14.210526315789473,0.03,0.051,-0.020999999999999998,31.57894736842105,2019
19,Mallorca,30,7.105263157894736,4.7368421052631575,18.157894736842106,0.04,0.065,-0.025,28.947368421052634,2019
20,Espanyol,30,3.9473684210526314,7.894736842105263,18.157894736842106,0.027,0.058,-0.031000000000000003,21.929824561403507,2019
1,Atlético Madrid,30,20.526315789473685,6.315789473684211,3.1578947368421053,0.067,0.025,0.042,75.43859649122807,2020
2,Real Madrid,30,19.736842105263158,7.105263157894736,3.1578947368421053,0.067,0.028,0.03900000000000001,73.68421052631578,2020
3,Barcelona,30,18.94736842105263,5.526315789473684,5.526315789473684,0.085,0.038,0.04700000000000001,69.2982456140351,2020
4,Sevilla,30,18.94736842105263,3.9473684210526314,7.105263157894736,0.053,0.033,0.019999999999999997,67.54385964912281,2020
5,Real Sociedad,30,13.421052631578947,8.68421052631579,7.894736842105263,0.059,0.038,0.020999999999999998,54.385964912280706,2020
6,Real Betis,30,13.421052631578947,7.894736842105263,8.68421052631579,0.05,0.05,0.0,53.50877192982456,2020
7,Villarreal,30,11.842105263157896,10.263157894736842,7.894736842105263,0.06,0.044,0.016,50.877192982456144,2020
8,Celta Vigo,30,11.052631578947368,8.68421052631579,10.263157894736842,0.055,0.057,-0.0020000000000000018,46.49122807017544,2020
9,Granada,30,10.263157894736842,5.526315789473684,14.210526315789473,0.047,0.065,-0.018000000000000002,40.35087719298245,2020
10,Athletic Bilbao,30,8.68421052631579,10.263157894736842,11.052631578947368,0.046,0.042,0.003999999999999997,40.35087719298245,2020
11,Osasuna,30,8.68421052631579,8.68421052631579,12.631578947368421,0.037,0.048,-0.011000000000000003,38.59649122807017,2020
12,Cádiz,30,8.68421052631579,8.68421052631579,12.631578947368421,0.036,0.058,-0.022000000000000006,38.59649122807017,2020
13,Valencia,30,7.894736842105263,10.263157894736842,11.842105263157896,0.05,0.053,-0.0029999999999999957,37.719298245614034,2020
14,Levante,30,7.105263157894736,11.052631578947368,11.842105263157896,0.046,0.057,-0.011000000000000003,35.96491228070175,2020
15,Getafe,30,7.105263157894736,8.68421052631579,14.210526315789473,0.028,0.043,-0.014999999999999996,33.33333333333333,2020
16,Alavés,30,7.105263157894736,8.68421052631579,14.210526315789473,0.036,0.057,-0.021000000000000005,33.33333333333333,2020
17,Elche,30,6.315789473684211,9.473684210526315,14.210526315789473,0.034,0.055,-0.020999999999999998,31.57894736842105,2020
18,Huesca,30,5.526315789473684,10.263157894736842,14.210526315789473,0.034,0.053,-0.018999999999999996,29.82456140350877,2020
19,Valladolid,30,3.9473684210526314,12.631578947368421,13.421052631578947,0.034,0.057,-0.023,27.192982456140353,2020
20,Eibar,30,4.7368421052631575,9.473684210526315,15.789473684210526,0.029,0.052,-0.022999999999999996,26.31578947368421,2020
1,Real Madrid,30,20.526315789473685,6.315789473684211,3.1578947368421053,0.08,0.031,0.049,75.43859649122807,2021
2,Barcelona,30,16.578947368421055,7.894736842105263,5.526315789473684,0.068,0.038,0.030000000000000006,64.03508771929825,2021
3,Atlético Madrid,30,16.578947368421055,6.315789473684211,7.105263157894736,0.065,0.043,0.022000000000000006,62.28070175438597,2021
4,Sevilla,30,14.210526315789473,12.631578947368421,3.1578947368421053,0.053,0.03,0.023,61.40350877192983,2021
5,Real Betis,30,15.0,6.315789473684211,8.68421052631579,0.062,0.04,0.022,57.01754385964912,2021
6,Real Sociedad,30,13.421052631578947,8.68421052631579,7.894736842105263,0.04,0.037,0.0030000000000000027,54.385964912280706,2021
7,Villarreal,30,12.631578947368421,8.68421052631579,8.68421052631579,0.063,0.037,0.026000000000000002,51.75438596491229,2021
8,Athletic Bilbao,30,11.052631578947368,10.263157894736842,8.68421052631579,0.043,0.036,0.006999999999999999,48.24561403508772,2021
9,Valencia,30,8.68421052631579,11.842105263157896,9.473684210526315,0.048,0.053,-0.0049999999999999975,42.10526315789473,2021
10,Osasuna,30,9.473684210526315,8.68421052631579,11.842105263157896,0.037,0.051,-0.013999999999999999,41.228070175438596,2021
11,Celta Vigo,30,9.473684210526315,7.894736842105263,12.631578947368421,0.043,0.043,0.0,40.35087719298245,2021
12,Rayo Vallecano,30,8.68421052631579,7.105263157894736,14.210526315789473,0.039,0.05,-0.011000000000000003,36.84210526315789,2021
13,Elche,30,8.68421052631579,7.105263157894736,14.210526315789473,0.04,0.052,-0.011999999999999997,36.84210526315789,2021
14,Espanyol,30,7.894736842105263,9.473684210526315,12.631578947368421,0.04,0.053,-0.012999999999999998,36.84210526315789,2021
15,Getafe,30,6.315789473684211,11.842105263157896,11.842105263157896,0.033,0.041,-0.008,34.21052631578947,2021
16,Mallorca,30,7.894736842105263,7.105263157894736,15.0,0.036,0.063,-0.027000000000000003,34.21052631578947,2021
17,Cádiz,30,6.315789473684211,11.842105263157896,11.842105263157896,0.035,0.051,-0.015999999999999993,34.21052631578947,2021
18,Granada,30,6.315789473684211,11.052631578947368,12.631578947368421,0.044,0.061,-0.017,33.33333333333333,2021
19,Levante,30,6.315789473684211,8.68421052631579,15.0,0.051,0.076,-0.025,30.701754385964914,2021
20,Alavés,30,6.315789473684211,5.526315789473684,18.157894736842106,0.031,0.065,-0.034,27.192982456140353,2021
